"SiteId","SampId","X","Y","Region","Watershed_Main","Watershed","Watershed_Reg","RiverBasin","BIOGEO","MonitoringProgram","Day","Month","Year","Temp.average","tempmaxC","L","w","I0","shade","C.P","C.N","C.SusPOM","currentms","orgmicropollTU","saprowqclass","Lit.Inp","Occurrence.Chironomidae","Occurrence.Baetidae","Occurrence.Simuliidae","Occurrence.Oligochaeta","Occurrence.Limnephilidae","Occurrence.Limoniidae","Occurrence.Rhyacophilidae","Occurrence.Elmidae","Occurrence.Gammaridae","Occurrence.Heptageniidae","Occurrence.Nemouridae","Occurrence.Empididae","Occurrence.Hydropsychidae","Occurrence.Leuctridae","Occurrence.Ceratopogonidae","Occurrence.Psychodidae","Occurrence.Prostigmata","Occurrence.Sphaeriidae","Occurrence.Leptophlebiidae","Occurrence.Taeniopterygidae","Occurrence.Perlodidae","Occurrence.Psychomyiidae","Occurrence.Athericidae","Occurrence.Hydraenidae","Occurrence.Planariidae","Occurrence.Nematoda","Occurrence.Sericostomatidae","Occurrence.Tipulidae","Occurrence.Polycentropodidae","Occurrence.Odontoceridae","Occurrence.Lymnaeidae","Occurrence.Dugesiidae","Occurrence.Erpobdellidae","Occurrence.Scirtidae","Occurrence.Asellidae","Occurrence.Ephemerellidae","Occurrence.Ephemeridae","Occurrence.Stratiomyidae","Occurrence.Dytiscidae","Occurrence.Hydroptilidae","Occurrence.Chloroperlidae","Occurrence.Hydrobiidae","Occurrence.Planorbidae","Occurrence.Perlidae","Occurrence.Glossosomatidae","Occurrence.Blephariceridae","Occurrence.Glossiphoniidae","Occurrence.Capniidae","Occurrence.Goeridae","Occurrence.Philopotamidae","Occurrence.Gyrinidae","Occurrence.Dixidae","Occurrence.Calopterygidae","Occurrence.Leptoceridae","Occurrence.Tabanidae","Occurrence.Caenidae","Occurrence.Cordulegastridae","Occurrence.Pediciidae","Occurrence.Physidae","Occurrence.Lepidostomatidae","Occurrence.Anthomyiidae","Occurrence.Sialidae","Occurrence.Ptychopteridae","Occurrence.Haliplidae","Occurrence.Gomphidae","Occurrence.Hydrophilidae","Occurrence.Thaumaleidae","Occurrence.Rhagionidae","Occurrence.Corixidae","Occurrence.Cnidaria","Occurrence.Valvatidae","Occurrence.Bithyniidae","Occurrence.Platycnemididae","Occurrence.Aphelocheiridae","Occurrence.Dendrocoelidae","Occurrence.Potamanthidae","Occurrence.Dreissenidae","Occurrence.Brachycentridae","Occurrence.Piscicolidae","Occurrence.Siphlonuridae","Occurrence.Dryopidae","Occurrence.Dolichopodidae","Occurrence.Coenagrionidae","Occurrence.Veliidae","Occurrence.Gerridae","Occurrence.Niphargidae","Occurrence.Muscidae","Occurrence.Corbiculidae","Occurrence.Astacidae","Occurrence.Beraeidae","Occurrence.Libellulidae","Occurrence.Lepidoptera","Occurrence.Syrphidae","Occurrence.Sciomyzidae","Occurrence.Osmylidae","Occurrence.Scathophagidae","Occurrence.Mesoveliidae","Occurrence.Ephydridae","Occurrence.Psephenidae","Occurrence.Chaoboridae","Occurrence.Nepidae","Occurrence.Ptilocolepidae","Occurrence.Branchiopoda","Occurrence.Curculionidae","Occurrence.Notonectidae","Occurrence.Hymenoptera","Occurrence.Helicopsychidae","Occurrence.Culicidae","Occurrence.Ameletidae","Occurrence.Corduliidae","Occurrence.Phryganeidae","Occurrence.Cambaridae","Occurrence.Mysidae","Occurrence.Acroloxidae","Occurrence.Porifera","Occurrence.Chrysomelidae","Occurrence.Hemiptera","Occurrence.Lestidae","Occurrence.Neritidae","Occurrence.Cylindrotomidae","Occurrence.Hygrobiidae","Occurrence.Pleidae","Occurrence.Aeshnidae","Occurrence.Ecnomidae","Occurrence.Molannidae","Occurrence.Unionidae","Occurrence.Hirudinidae","Occurrence.Hydroscaphidae","Occurrence.Hydrometridae","Occurrence.Naucoridae","Occurrence.Sisyridae","Occurrence.Corophiidae","Occurrence.Janiridae","Occurrence.Bryozoa"
"CSCF_410_NW","CSCF_410_NW_2014-03-12",669590,202155,"Alps","REUSS","Reuss","ReussR3","RHEIN","Alpennordflanke","Other programs",12,3,2014,8.15278425157072,14.232637564768,100,3,125,0.870968,0.0138370229321646,1.62749727545969,1,0.102488441750674,-0.504303836992214,1,346.142893718942,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_218_SZ","CSCF_218_SZ_2014-03-13",715100,230560,"Plateau","LIMMAT","Limmat","LimmatR3","RHEIN","Mittelland","Other programs",13,3,2014,11.0087113829434,18.7955649320056,100,12,125,0.580645,0.0282275713551991,3.0061908495602,1,0.279824352599279,-1.04110489240554,2,36.1440623402926,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_313_OW","CSCF_313_OW_2014-03-25",657020,188580,"Alps","REUSS","Reuss","ReussR3","RHEIN","Alpennordflanke","Other programs",25,3,2014,9.01143495940371,14.8687019018744,100,15,125,0.392971,0.0057073440772427,0.802889005603538,1,0.626005407983719,-1.89321086152102,1,100.12134909282,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_504_LU","CSCF_504_LU_2014-03-25",670660,210660,"Plateau","REUSS","Reuss","ReussR2","RHEIN","Mittelland","Other programs",25,3,2014,7.99231338638323,13.8981478562919,100,1.5,125,1,0.0175346952294027,1.85137784521676,1,0.326879286387894,-0.281966112403338,1,583.685318698487,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_315_OW","CSCF_315_OW_2014-03-21",655430,187030,"Alps","REUSS","Reuss","ReussR3","RHEIN","Alpennordflanke","Other programs",21,3,2014,7.04649929901989,11.6129116791832,100,6,125,0.196203,0.00509914041684473,0.740760457839116,1,0.517017226088195,-2.1158140949668,1,62.5760427183437,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_222_SZ","CSCF_222_SZ_2014-04-03",698279,224764,"Alps","LIMMAT","Limmat","LimmatR3","RHEIN","Alpennordflanke","Other programs",3,4,2014,9.55569208808035,15.9645101995292,100,25,125,0.212025,0.0116341005746888,1.58172950316744,1,0.574368560795466,-1.6693787836022,1,80.5585108564647,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_124_UR","CSCF_124_UR_2014-04-08",686970,169047,"Alps","REUSS","Reuss","ReussR3","RHEIN","Alpennordflanke","Other programs",8,4,2014,5.12640979931896,7.54105551804129,100,7,125,0.258065,0.00365412222548069,0.586105793356573,1,2.12070852972723,-3.15493918682251,1,75.4726654543136,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_502_LU","CSCF_502_LU_2014-03-25",668475,211500,"Plateau","REUSS","Reuss","ReussR2","RHEIN","Mittelland","Other programs",25,3,2014,9.75233998852231,16.7329010035792,100,3,125,0.904762,0.018344137727751,2.33907684324052,1,0.392928209082631,-0.73773503462325,1,550.580709295082,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_126_UR","CSCF_126_UR_2014-04-08",687520,174240,"Alps","REUSS","Reuss","ReussR3","RHEIN","Alpennordflanke","Other programs",8,4,2014,5.65027978713779,8.58256933614129,100,9,125,0.419048,0.00404485538657255,0.627924440548704,1,1.88544664150185,-3.00003908826237,1,115.851067441454,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_221_SZ","CSCF_221_SZ_2014-04-03",698425,224651,"Alps","LIMMAT","Limmat","LimmatR3","RHEIN","Alpennordflanke","Other programs",3,4,2014,9.55843988444779,15.8413852374344,100,25,125,0.318328,0.00642767487361361,0.896207416298482,1,0.864323519138512,-2.06400509450626,1,8.16746068982383,1,1,1,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_234_SZ","CSCF_234_SZ_2014-04-03",708108,211431,"Alps","LIMMAT","Limmat","LimmatR3","RHEIN","Alpennordflanke","Other programs",3,4,2014,6.20330635683041,9.97405757597486,100,20,125,0.170968,0.00431880214427025,0.657243894207503,1,0.517333478707231,-4,1,41.0136248818183,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_602155","CSCF_602155_2015-05-25",602772,156000,"Alps","AARE","Aare","AareR3","RHEIN","Alpennordflanke","BDM",25,5,2015,4.93728542607664,9.23478865353477,100,2.5,125,0.460317,0.00447206855602766,0.673647400840461,1,0.746355593923354,-4,1,120.887338021703,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_794163","CSCF_794163_2015-06-19",794000,163314,"Alps","INN","Inn","InnR5","INN","Zentralalpen","BDM",19,6,2015,3.11821462763215,5.65036760944407,100,4.5,125,0.601286,0.004280310433074,0.653124276395082,1,0.829704310328944,-3.33727615791227,1,1.54570294829834,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_560147","CSCF_560147_2015-04-23",560577,147894,"Alps","RHONE","RhoneLeman","RhoneLemanR3","RHONE","Alpennordflanke","BDM",23,4,2015,5.57103463977126,10.7646582234519,100,0.8,125,1,0.00426701215149908,0.651701013153516,1,0.898126643468853,-4,1,415.545001113954,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_692155","CSCF_692155_2015-05-11",692000,155008,"Alps","TICINO","Ticino","TicinoR6","PO","Alpensüdflanke","BDM",11,5,2015,3.37063523686078,6.40821639231482,100,1.5,125,0.274194,0.00445110008117867,0.671403226710432,1,0.998193699887351,-2.5003549745165,1,137.327994317204,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_734243","CSCF_734243_2015-04-11",734701,244000,"Alps","RHEIN","RheinabBS","RheinabBSR3","RHEIN","Alpennordflanke","BDM",11,4,2015,5.46944388355655,10.8585005140491,100,0.8,125,1,0.0133641401587965,1.62533116406203,1,0.367429401260724,-4,1,464.698580384992,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_746251","CSCF_746251_2015-05-09",746000,251546,"Alps","RHEIN","RheinabBS","RheinabBSR3","RHEIN","Alpennordflanke","BDM",9,5,2015,5.66910371151136,11.2210546114239,100,0.7,125,1,0.00645540706915581,0.885916391041612,1,0.35785751209393,-4,1,570.439338402609,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_716251","CSCF_716251_2015-04-01",716000,251021,"Plateau","RHEIN","RheinabBS","RheinabBSR2","RHEIN","Mittelland","BDM",1,4,2015,8.70240392010609,16.2724177023088,100,2.2,125,0.850794,0.00764935529672428,1.0137000159452,1,0.517230456435413,-3.19385667115901,1,505.451659089211,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_692195","CSCF_692195_2015-05-12",692855,196032,"Alps","REUSS","Reuss","ReussR3","RHEIN","Alpennordflanke","BDM",12,5,2015,4.22937539110974,8.2094134515663,100,1.5,125,0.968254,0.00359514302859401,0.579793479808915,1,0.839695203187838,-4,1,0.806815249340969,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_728219","CSCF_728219_2015-04-10",728000,219416,"Alps","LIMMAT","Limmat","LimmatR3","RHEIN","Alpennordflanke","BDM",10,4,2015,7.58733242349819,14.0723604310251,100,0.87,125,1,0.00526173171059566,0.758148147596719,1,2.92185573569555,-1.91042946563325,1,430.89225182488,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_698259","CSCF_698259_2015-03-09",698709,260000,"Plateau","RHEIN","RheinabBS","RheinabBSR2","RHEIN","Mittelland","BDM",9,3,2015,7.7945999406341,15.054792461078,100,0.7,125,0.98722,0.00742821776018349,0.976038898754936,1,0.641356377573727,-3.00550496352879,1,627.866123849823,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_740267","CSCF_740267_2015-03-13",740025,267506,"Plateau","RHEIN","RheinabBS","RheinabBSR2","RHEIN","Mittelland","BDM",13,3,2015,10.1400716966809,18.9274007960058,100,2.2,125,1,0.0270637411869218,2.83860264927001,1,0.437292029507615,-0.265219611881686,2,528.718554477362,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_650187","CSCF_650187_2015-05-14",650000,187488,"Alps","REUSS","Reuss","ReussR3","RHEIN","Alpennordflanke","BDM",14,5,2015,4.52167080147442,8.90568517782115,100,1.7,125,0.977778,0.0036258953749713,0.583084783572048,1,0.428954333264853,-4,1,212.613192502078,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_578179","CSCF_578179_2015-04-09",579000,179644,"Plateau","AARE","Aare","AareR2","RHEIN","Mittelland","Other programs",9,4,2015,7.76509987615413,14.8243032895608,100,2,125,1,0.0512045571335419,4.60269160972829,1,0.329487450149121,-1.30324982712217,2,588.98558263372,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_638179","CSCF_638179_2015-05-17",637987,179719,"Alps","AARE","Aare","AareR3","RHEIN","Alpennordflanke","Other programs",17,5,2015,3.66149379822196,7.45506770654705,100,2,125,0.751613,0.00467411532389567,0.695271678846894,1,0.267683068787272,-4,1,147.768454411354,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_566171","CSCF_566171_2015-04-23",566355,172000,"Plateau","AARE","Aare","AareR2","RHEIN","Mittelland","BDM",23,4,2015,7.86030198393907,14.8081916333623,100,1.3,125,0.916399,0.0297295551380771,2.90759643221844,1,0.70480350728814,-2.02904016959029,2,518.924516034719,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_746171","CSCF_746171_2015-05-24",747000,171686,"Alps","RHEIN","Rhein","RheinR5","RHEIN","Zentralalpen","Other programs",24,5,2015,3.6552796648149,7.0617045666667,100,2,125,1,0.00464000810763474,0.691621316437069,1,0.643276937811612,-2.46096607751695,1,1.50646478184971,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_608259","CSCF_608259_2015-03-09",608244,260000,"Plateau","RHEIN","RheinabBS","RheinabBSR1","RHEIN","Mittelland","BDM",9,3,2015,9.90489986895692,18.6018172584964,100,3.2,125,0.867314,0.0203855564083366,1.85231358757956,1,0.39198670218183,-0.37823154260754,1,425.490283213564,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
